WellName,FlowDate,FlowRateAcFtPM,FlowRateCFS,FlowRateGPM
SW3289,10/1/2022,7540,,
SW3289,11/1/2022,5892,,
SW3289,12/1/2022,4747,,
SW3289,1/1/2023,8516,,
SW3289,2/1/2023,12062,,
SW3289,3/1/2023,25027,,
SW3289,4/1/2023,37047,,
SW3289,5/1/2023,44180,,
SW3289,6/1/2023,40066,,
SW3289,7/1/2023,29021,,
SW3289,8/1/2023,20326,,
SW3289,9/1/2023,22415,,
SW3351,10/1/2022,0,,
SW3351,11/1/2022,0,,
SW3351,12/1/2022,2511.1,,
SW3351,1/1/2023,7533.3,,
SW3351,2/1/2023,11120.96,,
SW3351,3/1/2023,16458.11,,
SW3351,4/1/2023,9331.7,,
SW3351,5/1/2023,8283.23,,
SW3351,6/1/2023,5539.1,,
SW3363,10/1/2022,83.27,,
SW3363,11/1/2022,35.99,,
SW3363,12/1/2022,35.26,,
SW3363,1/1/2023,36.72,,
SW3363,2/1/2023,27.61,,
SW3363,3/1/2023,122.38,,
SW3363,4/1/2023,103.34,,
SW3363,5/1/2023,774.46,,
SW3363,6/1/2023,1038.03,,
SW3363,7/1/2023,1328.67,,
SW3363,8/1/2023,920.28,,
SW3363,9/1/2023,270.55,,
SW3373,10/1/2022,248.23,,
SW3373,11/1/2022,225.89,,
SW3373,12/1/2022,198.63,,
SW3373,1/1/2023,217.2,,
SW3373,2/1/2023,215.85,,
SW3373,3/1/2023,241.15,,
SW3373,4/1/2023,296.23,,
SW3373,5/1/2023,345.06,,
SW3373,6/1/2023,333.49,,
SW3373,7/1/2023,362.81,,
SW3373,8/1/2023,342.44,,
SW3373,9/1/2023,286.12,,
SW3079,10/1/2022,151.83,,
SW3079,11/1/2022,187.24,,
SW3079,12/1/2022,216.37,,
SW3079,1/1/2023,197.71,,
SW3079,2/1/2023,143.83,,
SW3079,3/1/2023,555.84,,
SW3079,4/1/2023,551.74,,
SW3079,5/1/2023,1325.64,,
SW3079,6/1/2023,2149.16,,
SW3079,7/1/2023,1994,,
SW3079,8/1/2023,1551.85,,
SW3079,9/1/2023,942.31,,
SW3088,10/1/2022,0,,
SW3088,11/1/2022,0,,
SW3088,12/1/2022,0,,
SW3088,1/1/2023,32.84,,
SW3088,2/1/2023,0,,
SW3088,3/1/2023,159.66,,
SW3088,4/1/2023,311.44,,
SW3088,5/1/2023,371.2,,
SW3088,6/1/2023,441.51,,
SW3088,7/1/2023,368.92,,
SW3088,8/1/2023,319.76,,
SW3088,9/1/2023,313.25,,
SW3097,10/1/2022,39.74,,
SW3097,11/1/2022,111.93,,
SW3097,12/1/2022,142.19,,
SW3097,1/1/2023,338.08,,
SW3097,2/1/2023,136.25,,
SW3097,3/1/2023,341.77,,
SW3097,4/1/2023,95.61,,
SW3097,5/1/2023,467.68,,
SW3097,6/1/2023,490.08,,
SW3097,7/1/2023,804,,
SW3097,8/1/2023,323.41,,
SW3097,9/1/2023,201.09,,
SW3099,10/1/2022,0,,
SW3099,11/1/2022,0,,
SW3099,12/1/2022,0,,
SW3099,1/1/2023,0,,
SW3099,2/1/2023,0,,
SW3099,3/1/2023,0,,
SW3099,4/1/2023,0,,
SW3099,5/1/2023,0,,
SW3099,6/1/2023,0,,
SW3099,7/1/2023,0,,
SW3099,8/1/2023,0,,
SW3099,9/1/2023,0,,
SW3102,10/1/2022,0,,
SW3102,11/1/2022,0,,
SW3102,12/1/2022,0,,
SW3102,1/1/2023,0,,
SW3102,2/1/2023,0,,
SW3102,3/1/2023,239.88,,
SW3102,4/1/2023,124.05,,
SW3102,5/1/2023,433.91,,
SW3102,6/1/2023,1087.55,,
SW3102,7/1/2023,1648.38,,
SW3102,8/1/2023,727.32,,
SW3102,9/1/2023,205.14,,
SW3235,10/1/2022,66.19,,
SW3235,11/1/2022,59.57,,
SW3235,12/1/2022,61.49,,
SW3235,1/1/2023,62.99,,
SW3235,2/1/2023,80.13,,
SW3235,3/1/2023,105.52,,
SW3235,4/1/2023,145.32,,
SW3235,5/1/2023,245.95,,
SW3235,6/1/2023,238.07,,
SW3235,7/1/2023,296.72,,
SW3235,8/1/2023,240.73,,
SW3235,9/1/2023,124.8,,
SW3346,10/1/2022,0,,
SW3346,11/1/2022,0,,
SW3346,12/1/2022,0,,
SW3346,1/1/2023,0,,
SW3346,2/1/2023,0,,
SW3346,3/1/2023,8.35,,
SW3346,4/1/2023,76.74,,
SW3346,5/1/2023,119.47,,
SW3346,6/1/2023,125.5,,
SW3346,7/1/2023,145,,
SW3346,8/1/2023,164.16,,
SW3346,9/1/2023,158.14,,
SW3221,10/1/2022,1342.65,,
SW3221,11/1/2022,1392.84,,
SW3221,12/1/2022,1486.42,,
SW3221,1/1/2023,1636.65,,
SW3221,2/1/2023,1317.81,,
SW3221,3/1/2023,1620.23,,
SW3221,4/1/2023,2182.75,,
SW3221,5/1/2023,8679.9,,
SW3221,6/1/2023,15006.77,,
SW3221,7/1/2023,18604.16,,
SW3221,8/1/2023,9349.37,,
SW3221,9/1/2023,4341.78,,
SW3222,10/1/2022,431,,
SW3222,11/1/2022,596.56,,
SW3222,12/1/2022,751.22,,
SW3222,1/1/2023,1190.95,,
SW3222,2/1/2023,706.22,,
SW3222,3/1/2023,582.4,,
SW3222,4/1/2023,439.29,,
SW3222,5/1/2023,4910.51,,
SW3222,6/1/2023,10806.64,,
SW3222,7/1/2023,15071.79,,
SW3222,8/1/2023,5459.48,,
SW3222,9/1/2023,2026.43,,
SW3226,10/1/2022,234.92,,
SW3226,11/1/2022,178.77,,
SW3226,12/1/2022,190.2,,
SW3226,1/1/2023,222.4,,
SW3226,2/1/2023,157.72,,
SW3226,3/1/2023,300.89,,
SW3226,4/1/2023,463.68,,
SW3226,5/1/2023,1637.91,,
SW3226,6/1/2023,2894.6,,
SW3226,7/1/2023,3665.19,,
SW3226,8/1/2023,1918.61,,
SW3226,9/1/2023,974.44,,
SW3231,10/1/2022,17.87,,
SW3231,11/1/2022,18.44,,
SW3231,12/1/2022,18.94,,
SW3231,1/1/2023,19.67,,
SW3231,2/1/2023,18.4,,
SW3231,3/1/2023,21.06,,
SW3231,4/1/2023,21.08,,
SW3231,5/1/2023,22.5,,
SW3231,6/1/2023,22.07,,
SW3231,7/1/2023,72.41,,
SW3231,8/1/2023,123.1,,
SW3231,9/1/2023,121.17,,
SW3080,10/1/2022,68.87,,
SW3080,11/1/2022,73.45,,
SW3080,12/1/2022,80.46,,
SW3080,1/1/2023,109.6,,
SW3080,2/1/2023,62.93,,
SW3080,3/1/2023,128.64,,
SW3080,4/1/2023,69.8,,
SW3080,5/1/2023,286.78,,
SW3080,6/1/2023,200.43,,
SW3080,7/1/2023,185.48,,
SW3080,8/1/2023,160.8,,
SW3080,9/1/2023,115.72,,
SW3095,10/1/2022,128.82,,
SW3095,11/1/2022,168.59,,
SW3095,12/1/2022,188.85,,
SW3095,1/1/2023,328.96,,
SW3095,2/1/2023,160.86,,
SW3095,3/1/2023,340.48,,
SW3095,4/1/2023,200.94,,
SW3095,5/1/2023,851.7,,
SW3095,6/1/2023,2397.38,,
SW3095,7/1/2023,2754.99,,
SW3095,8/1/2023,1441.77,,
SW3095,9/1/2023,971.76,,
SW3093,10/1/2022,0,,
SW3093,11/1/2022,0,,
SW3093,12/1/2022,0,,
SW3093,1/1/2023,0,,
SW3093,2/1/2023,0,,
SW3093,3/1/2023,0.09,,
SW3093,4/1/2023,79.73,,
SW3093,5/1/2023,20.04,,
SW3093,6/1/2023,0,,
SW3093,7/1/2023,0,,
SW3093,8/1/2023,0.11,,
SW3093,9/1/2023,0.08,,
SW3106,10/1/2022,0,,
SW3106,11/1/2022,0,,
SW3106,12/1/2022,0,,
SW3106,1/1/2023,0,,
SW3106,2/1/2023,0,,
SW3106,3/1/2023,0,,
SW3106,4/1/2023,88.71,,
SW3106,5/1/2023,396.49,,
SW3106,6/1/2023,268.92,,
SW3106,7/1/2023,338.5,,
SW3106,8/1/2023,345.1,,
SW3106,9/1/2023,243.26,,
SW3012,10/1/2022,23.9,,
SW3012,11/1/2022,23.7,,
SW3012,12/1/2022,19.06,,
SW3012,1/1/2023,13.42,,
SW3012,2/1/2023,10.14,,
SW3012,3/1/2023,13.26,,
SW3012,4/1/2023,79.82,,
SW3012,5/1/2023,73.75,,
SW3012,6/1/2023,105.24,,
SW3012,7/1/2023,126.76,,
SW3012,8/1/2023,76.13,,
SW3012,9/1/2023,71.68,,
SW3051,10/1/2022,13.88,,
SW3051,11/1/2022,18.82,,
SW3051,12/1/2022,20.3,,
SW3051,1/1/2023,17.07,,
SW3051,2/1/2023,13.78,,
SW3051,3/1/2023,10.98,,
SW3051,4/1/2023,30.97,,
SW3051,5/1/2023,26.87,,
SW3051,6/1/2023,42.77,,
SW3051,7/1/2023,47.64,,
SW3051,8/1/2023,41.47,,
SW3051,9/1/2023,18.69,,
SW3154,10/1/2022,8.16,,
SW3154,11/1/2022,7.49,,
SW3154,12/1/2022,7.17,,
SW3154,1/1/2023,51.05,,
SW3154,2/1/2023,25.94,,
SW3154,3/1/2023,70.84,,
SW3154,4/1/2023,52.26,,
SW3154,5/1/2023,25.76,,
SW3154,6/1/2023,22.25,,
SW3154,7/1/2023,35.14,,
SW3154,8/1/2023,83.71,,
SW3154,9/1/2023,30.36,,
SW3197,10/1/2022,1235.24,,
SW3197,11/1/2022,1022.35,,
SW3197,12/1/2022,951.1,,
SW3197,1/1/2023,1148.4,,
SW3197,2/1/2023,896.55,,
SW3197,3/1/2023,3224.63,,
SW3197,4/1/2023,3955.6,,
SW3197,5/1/2023,4548.63,,
SW3197,6/1/2023,4709.24,,
SW3197,7/1/2023,5530.93,,
SW3197,8/1/2023,4709.68,,
SW3197,9/1/2023,3359.67,,
SW3395,10/1/2022,130.57,,
SW3395,11/1/2022,130.22,,
SW3395,12/1/2022,120.57,,
SW3395,1/1/2023,128.61,,
SW3395,2/1/2023,222.59,,
SW3395,3/1/2023,213.09,,
SW3395,4/1/2023,271.58,,
SW3395,5/1/2023,487.9,,
SW3395,6/1/2023,487.46,,
SW3395,7/1/2023,642.03,,
SW3395,8/1/2023,617.15,,
SW3395,9/1/2023,424.56,,
SW3388,10/1/2022,26.21,,
SW3388,11/1/2022,15.66,,
SW3388,12/1/2022,20,,
SW3388,1/1/2023,25.51,,
SW3388,2/1/2023,23.14,,
SW3388,3/1/2023,26.26,,
SW3388,4/1/2023,96.18,,
SW3388,5/1/2023,124.94,,
SW3388,6/1/2023,99.91,,
SW3388,7/1/2023,185.71,,
SW3388,8/1/2023,135.85,,
SW3388,9/1/2023,91.64,,
SW3035,10/1/2022,33.61,,
SW3035,11/1/2022,16.18,,
SW3035,12/1/2022,13.17,,
SW3035,1/1/2023,6.1,,
SW3035,2/1/2023,7.39,,
SW3035,3/1/2023,57.13,,
SW3035,4/1/2023,101.5,,
SW3035,5/1/2023,118.72,,
SW3035,6/1/2023,94.89,,
SW3035,7/1/2023,152.36,,
SW3035,8/1/2023,147.46,,
SW3035,9/1/2023,76.53,,
SW3067,10/1/2022,138.52,,
SW3067,11/1/2022,87.28,,
SW3067,12/1/2022,77.04,,
SW3067,1/1/2023,77.84,,
SW3067,2/1/2023,75.37,,
SW3067,3/1/2023,248.6,,
SW3067,4/1/2023,418.88,,
SW3067,5/1/2023,380.08,,
SW3067,6/1/2023,570.56,,
SW3067,7/1/2023,804.64,,
SW3067,8/1/2023,642.17,,
SW3067,9/1/2023,603.13,,
SW3067,10/1/2022,126,,
SW3067,11/1/2022,125,,
SW3067,12/1/2022,129,,
SW3067,1/1/2023,114,,
SW3067,2/1/2023,98,,
SW3067,3/1/2023,105,,
SW3067,4/1/2023,110,,
SW3067,5/1/2023,129,,
SW3067,6/1/2023,124,,
SW3067,7/1/2023,127,,
SW3067,8/1/2023,128,,
SW3067,9/1/2023,126,,
SW3403,10/1/2022,43.25,,
SW3403,11/1/2022,84.96,,
SW3403,12/1/2022,46.08,,
SW3403,1/1/2023,33.77,,
SW3403,2/1/2023,28.9,,
SW3403,3/1/2023,26.65,,
SW3403,4/1/2023,35.8,,
SW3403,5/1/2023,42.08,,
SW3403,6/1/2023,90.74,,
SW3403,7/1/2023,142.61,,
SW3403,8/1/2023,113.1,,
SW3403,9/1/2023,77.63,,
SW3047,10/1/2022,93.34,,
SW3047,11/1/2022,129.39,,
SW3047,12/1/2022,182.37,,
SW3047,1/1/2023,165.09,,
SW3047,2/1/2023,200.73,,
SW3047,3/1/2023,238.97,,
SW3047,4/1/2023,421.64,,
SW3047,5/1/2023,698.11,,
SW3047,6/1/2023,649.25,,
SW3047,7/1/2023,573.43,,
SW3047,8/1/2023,591.66,,
SW3047,9/1/2023,478.53,,
SW3170,10/1/2022,10.5,,
SW3170,11/1/2022,8.13,,
SW3170,12/1/2022,8.37,,
SW3170,1/1/2023,7.04,,
SW3170,2/1/2023,8.82,,
SW3170,3/1/2023,14.35,,
SW3170,4/1/2023,162.5,,
SW3170,5/1/2023,78.06,,
SW3170,6/1/2023,262.8,,
SW3170,7/1/2023,288.24,,
SW3170,8/1/2023,134.75,,
SW3170,9/1/2023,51.2,,
SW3413,10/1/2022,97.75,,
SW3413,11/1/2022,120.98,,
SW3413,12/1/2022,97.84,,
SW3413,1/1/2023,85.95,,
SW3413,2/1/2023,97.45,,
SW3413,3/1/2023,77.01,,
SW3413,4/1/2023,127.75,,
SW3413,5/1/2023,181.03,,
SW3413,6/1/2023,193.7,,
SW3413,7/1/2023,196.96,,
SW3413,8/1/2023,137.7,,
SW3413,9/1/2023,106.16,,
SW3013,10/1/2022,0,,
SW3013,11/1/2022,0,,
SW3013,12/1/2022,0,,
SW3013,1/1/2023,0,,
SW3013,2/1/2023,0,,
SW3013,3/1/2023,0,,
SW3013,4/1/2023,0,,
SW3013,5/1/2023,0,,
SW3013,6/1/2023,0,,
SW3013,7/1/2023,0,,
SW3013,8/1/2023,0,,
SW3013,9/1/2023,0,,
SW3016,10/1/2022,271.1,,
SW3016,11/1/2022,259.52,,
SW3016,12/1/2022,269.88,,
SW3016,1/1/2023,240.3,,
SW3016,2/1/2023,295.96,,
SW3016,3/1/2023,392.98,,
SW3016,4/1/2023,789.31,,
SW3016,5/1/2023,1097.93,,
SW3016,6/1/2023,1062.51,,
SW3016,7/1/2023,1155.4,,
SW3016,8/1/2023,1040.47,,
SW3016,9/1/2023,846.64,,
SW3052,10/1/2022,0,,
SW3052,11/1/2022,0,,
SW3052,12/1/2022,0,,
SW3052,1/1/2023,0,,
SW3052,2/1/2023,0,,
SW3052,3/1/2023,46.86,,
SW3052,4/1/2023,13.22,,
SW3052,5/1/2023,0,,
SW3052,6/1/2023,17.9,,
SW3052,7/1/2023,70.72,,
SW3052,8/1/2023,51.18,,
SW3052,9/1/2023,40,,
SW3161,10/1/2022,35.57,,
SW3161,11/1/2022,35.82,,
SW3161,12/1/2022,30.12,,
SW3161,1/1/2023,86.52,,
SW3161,2/1/2023,33.01,,
SW3161,3/1/2023,138.96,,
SW3161,4/1/2023,175.76,,
SW3161,5/1/2023,124.11,,
SW3161,6/1/2023,187.6,,
SW3161,7/1/2023,182.5,,
SW3161,8/1/2023,160.26,,
SW3161,9/1/2023,101.85,,
SW3193,10/1/2022,85.9,,
SW3193,11/1/2022,173.22,,
SW3193,12/1/2022,147.5,,
SW3193,1/1/2023,258.05,,
SW3193,2/1/2023,169.39,,
SW3193,3/1/2023,455.57,,
SW3193,4/1/2023,555.52,,
SW3193,5/1/2023,372.5,,
SW3193,6/1/2023,513.45,,
SW3193,7/1/2023,702.38,,
SW3193,8/1/2023,652.87,,
SW3193,9/1/2023,479.37,,
SW3225,10/1/2022,0,,
SW3225,11/1/2022,0,,
SW3225,12/1/2022,0,,
SW3225,1/1/2023,0,,
SW3225,2/1/2023,0,,
SW3225,3/1/2023,0,,
SW3225,4/1/2023,32.99,,
SW3225,5/1/2023,58.16,,
SW3225,6/1/2023,2.87,,
SW3225,7/1/2023,0,,
SW3225,8/1/2023,0,,
SW3225,9/1/2023,0,,
SW3410,10/1/2022,167.87,,
SW3410,11/1/2022,182.29,,
SW3410,12/1/2022,199.87,,
SW3410,1/1/2023,171.11,,
SW3410,2/1/2023,215.55,,
SW3410,3/1/2023,240.38,,
SW3410,4/1/2023,438.5,,
SW3410,5/1/2023,671.44,,
SW3410,6/1/2023,519.5,,
SW3410,7/1/2023,622.53,,
SW3410,8/1/2023,719.61,,
SW3410,9/1/2023,572.38,,
SW3392,10/1/2022,0.25,,
SW3392,11/1/2022,0,,
SW3392,12/1/2022,0,,
SW3392,1/1/2023,0,,
SW3392,2/1/2023,0,,
SW3392,3/1/2023,0,,
SW3392,4/1/2023,1.52,,
SW3392,5/1/2023,2.15,,
SW3392,6/1/2023,0.33,,
SW3392,7/1/2023,1.83,,
SW3392,8/1/2023,1.55,,
SW3392,9/1/2023,1.87,,
SW3025,10/1/2022,1.5,,
SW3025,11/1/2022,0,,
SW3025,12/1/2022,0,,
SW3025,1/1/2023,0,,
SW3025,2/1/2023,0,,
SW3025,3/1/2023,0,,
SW3025,4/1/2023,1.63,,
SW3025,5/1/2023,4.38,,
SW3025,6/1/2023,7.05,,
SW3025,7/1/2023,10.19,,
SW3025,8/1/2023,5.71,,
SW3025,9/1/2023,5.33,,
SW3066,10/1/2022,157.19,,
SW3066,11/1/2022,76.33,,
SW3066,12/1/2022,138.62,,
SW3066,1/1/2023,88.46,,
SW3066,2/1/2023,45.36,,
SW3066,3/1/2023,197.7,,
SW3066,4/1/2023,101.6,,
SW3066,5/1/2023,148.33,,
SW3066,6/1/2023,213.36,,
SW3066,7/1/2023,226.84,,
SW3066,8/1/2023,296.47,,
SW3066,9/1/2023,149.9,,
SW3166,10/1/2022,0,,
SW3166,11/1/2022,0,,
SW3166,12/1/2022,0,,
SW3166,1/1/2023,0,,
SW3166,2/1/2023,0,,
SW3166,3/1/2023,121.57,,
SW3166,4/1/2023,313.04,,
SW3166,5/1/2023,121.11,,
SW3166,6/1/2023,147.39,,
SW3166,7/1/2023,251.11,,
SW3166,8/1/2023,200.04,,
SW3166,9/1/2023,161.48,,
SW3174,10/1/2022,0,,
SW3174,11/1/2022,0,,
SW3174,12/1/2022,0,,
SW3174,1/1/2023,15.29,,
SW3174,2/1/2023,0,,
SW3174,3/1/2023,166.56,,
SW3174,4/1/2023,141.13,,
SW3174,5/1/2023,241.43,,
SW3174,6/1/2023,101.36,,
SW3174,7/1/2023,312.34,,
SW3174,8/1/2023,238.24,,
SW3174,9/1/2023,233.51,,
SW3206,10/1/2022,25.51,,
SW3206,11/1/2022,0,,
SW3206,12/1/2022,0,,
SW3206,1/1/2023,0,,
SW3206,2/1/2023,0,,
SW3206,3/1/2023,0,,
SW3206,4/1/2023,23.19,,
SW3206,5/1/2023,20.98,,
SW3206,6/1/2023,0,,
SW3206,7/1/2023,17.56,,
SW3206,8/1/2023,20.33,,
SW3206,9/1/2023,12.54,,
SW3317,10/1/2022,12.01,,
SW3317,11/1/2022,8.85,,
SW3317,12/1/2022,7.46,,
SW3317,1/1/2023,21.89,,
SW3317,2/1/2023,9.83,,
SW3317,3/1/2023,129.33,,
SW3317,4/1/2023,74.76,,
SW3317,5/1/2023,104.76,,
SW3317,6/1/2023,86.17,,
SW3317,7/1/2023,185.79,,
SW3317,8/1/2023,119.07,,
SW3317,9/1/2023,79.55,,
SW3364,10/1/2022,126.89,,
SW3364,11/1/2022,56.94,,
SW3364,12/1/2022,10.5,,
SW3364,1/1/2023,77.63,,
SW3364,2/1/2023,48.6,,
SW3364,3/1/2023,88.33,,
SW3364,4/1/2023,180.85,,
SW3364,5/1/2023,234.16,,
SW3364,6/1/2023,284.68,,
SW3364,7/1/2023,180.77,,
SW3364,8/1/2023,215.58,,
SW3364,9/1/2023,185.5,,
SW3398,10/1/2022,184.29,,
SW3398,11/1/2022,151.69,,
SW3398,12/1/2022,156.43,,
SW3398,1/1/2023,111.15,,
SW3398,2/1/2023,108.26,,
SW3398,3/1/2023,230.47,,
SW3398,4/1/2023,327.21,,
SW3398,5/1/2023,395.93,,
SW3398,6/1/2023,395.26,,
SW3398,7/1/2023,477.73,,
SW3398,8/1/2023,417.34,,
SW3398,9/1/2023,230.76,,
SW3407,10/1/2022,0,,
SW3407,11/1/2022,0,,
SW3407,12/1/2022,0,,
SW3407,1/1/2023,0,,
SW3407,2/1/2023,0,,
SW3407,3/1/2023,1.03,,
SW3407,4/1/2023,5.46,,
SW3407,5/1/2023,18.18,,
SW3407,6/1/2023,15.65,,
SW3407,7/1/2023,4.44,,
SW3407,8/1/2023,1.78,,
SW3407,9/1/2023,0.41,,
SW3390,10/1/2022,12.54,,
SW3390,11/1/2022,15.68,,
SW3390,12/1/2022,12.42,,
SW3390,1/1/2023,12.31,,
SW3390,2/1/2023,14.93,,
SW3390,3/1/2023,6.36,,
SW3390,4/1/2023,39.41,,
SW3390,5/1/2023,32.61,,
SW3390,6/1/2023,33.57,,
SW3390,7/1/2023,27,,
SW3390,8/1/2023,9.28,,
SW3390,9/1/2023,35.67,,
SW3345,10/1/2022,42.67,,
SW3345,11/1/2022,11.74,,
SW3345,12/1/2022,0.63,,
SW3345,1/1/2023,0.67,,
SW3345,2/1/2023,1.8,,
SW3345,3/1/2023,2.99,,
SW3345,4/1/2023,30.87,,
SW3345,5/1/2023,44.71,,
SW3345,6/1/2023,41.46,,
SW3345,7/1/2023,42.51,,
SW3345,8/1/2023,36.91,,
SW3345,9/1/2023,35.44,,
SW3021,10/1/2022,0,,
SW3021,11/1/2022,0,,
SW3021,12/1/2022,0,,
SW3021,1/1/2023,2.58,,
SW3021,2/1/2023,0,,
SW3021,3/1/2023,0,,
SW3021,4/1/2023,301.3,,
SW3021,5/1/2023,318.21,,
SW3021,6/1/2023,45.94,,
SW3021,7/1/2023,185.68,,
SW3021,8/1/2023,102.11,,
SW3021,9/1/2023,6.11,,
SW3039,10/1/2022,38.55,,
SW3039,11/1/2022,41.13,,
SW3039,12/1/2022,40.39,,
SW3039,1/1/2023,53.04,,
SW3039,2/1/2023,37.52,,
SW3039,3/1/2023,73.35,,
SW3039,4/1/2023,47.1,,
SW3039,5/1/2023,49.62,,
SW3039,6/1/2023,49.44,,
SW3039,7/1/2023,71.79,,
SW3039,8/1/2023,73.43,,
SW3039,9/1/2023,47.42,,
SW3186,10/1/2022,1732,,
SW3186,11/1/2022,1412.65,,
SW3186,12/1/2022,1173.55,,
SW3186,1/1/2023,1869.19,,
SW3186,2/1/2023,1354.28,,
SW3186,3/1/2023,4533.88,,
SW3186,4/1/2023,6637.16,,
SW3186,5/1/2023,4678.35,,
SW3186,6/1/2023,1543.57,,
SW3186,7/1/2023,1865.03,,
SW3186,8/1/2023,4616.16,,
SW3186,9/1/2023,5060.25,,
SW3027,10/1/2022,0.3,,
SW3027,11/1/2022,0.05,,
SW3027,12/1/2022,0,,
SW3027,1/1/2023,0,,
SW3027,2/1/2023,0,,
SW3027,3/1/2023,0,,
SW3027,4/1/2023,26.49,,
SW3027,5/1/2023,28.38,,
SW3027,6/1/2023,28.22,,
SW3027,7/1/2023,692.89,,
SW3027,8/1/2023,339.27,,
SW3027,9/1/2023,41.76,,
SW3008,10/1/2022,7.44,,
SW3008,11/1/2022,16.12,,
SW3008,12/1/2022,26.67,,
SW3008,1/1/2023,9.89,,
SW3008,2/1/2023,0.73,,
SW3008,3/1/2023,10.27,,
SW3008,4/1/2023,34.18,,
SW3008,5/1/2023,67.91,,
SW3008,6/1/2023,96.74,,
SW3008,7/1/2023,119.2,,
SW3008,8/1/2023,107,,
SW3008,9/1/2023,140.02,,
SW3017,10/1/2022,23.86,,
SW3017,11/1/2022,26.84,,
SW3017,12/1/2022,33.12,,
SW3017,1/1/2023,28.02,,
SW3017,2/1/2023,24.28,,
SW3017,3/1/2023,61.7,,
SW3017,4/1/2023,120.25,,
SW3017,5/1/2023,189.58,,
SW3017,6/1/2023,223.99,,
SW3017,7/1/2023,218.78,,
SW3017,8/1/2023,131.12,,
SW3017,9/1/2023,122.01,,
SW3048,10/1/2022,35.72,,
SW3048,11/1/2022,15,,
SW3048,12/1/2022,15.51,,
SW3048,1/1/2023,27.06,,
SW3048,2/1/2023,21.29,,
SW3048,3/1/2023,50.66,,
SW3048,4/1/2023,101.15,,
SW3048,5/1/2023,94.26,,
SW3048,6/1/2023,80.35,,
SW3048,7/1/2023,87.25,,
SW3048,8/1/2023,76.25,,
SW3048,9/1/2023,41.95,,
SW3187,10/1/2022,938.94,,
SW3187,11/1/2022,828.04,,
SW3187,12/1/2022,845.45,,
SW3187,1/1/2023,730.34,,
SW3187,2/1/2023,771.95,,
SW3187,3/1/2023,1127.18,,
SW3187,4/1/2023,2600.3,,
SW3187,5/1/2023,3587.23,,
SW3187,6/1/2023,3665.37,,
SW3187,7/1/2023,3819.95,,
SW3187,8/1/2023,3322.77,,
SW3187,9/1/2023,2853.1,,
SW3365,10/1/2022,26.64,,
SW3365,11/1/2022,30.92,,
SW3365,12/1/2022,10.13,,
SW3365,1/1/2023,4.12,,
SW3365,2/1/2023,1.82,,
SW3365,3/1/2023,44.76,,
SW3365,4/1/2023,90.62,,
SW3365,5/1/2023,134.2,,
SW3365,6/1/2023,174.65,,
SW3365,7/1/2023,169.27,,
SW3365,8/1/2023,137.77,,
SW3365,9/1/2023,172.71,,
SW3421,10/1/2022,46.15,,
SW3421,11/1/2022,40.12,,
SW3421,12/1/2022,32.25,,
SW3421,1/1/2023,19.32,,
SW3421,2/1/2023,13.32,,
SW3421,3/1/2023,9.66,,
SW3421,4/1/2023,27.46,,
SW3421,5/1/2023,40.28,,
SW3421,6/1/2023,51.89,,
SW3421,7/1/2023,58.39,,
SW3421,8/1/2023,37.06,,
SW3421,9/1/2023,51.11,,
SW3063,10/1/2022,31.69,,
SW3063,11/1/2022,9.29,,
SW3063,12/1/2022,9.36,,
SW3063,1/1/2023,20.3,,
SW3063,2/1/2023,15.04,,
SW3063,3/1/2023,41.38,,
SW3063,4/1/2023,92.68,,
SW3063,5/1/2023,85.02,,
SW3063,6/1/2023,70.01,,
SW3063,7/1/2023,75.13,,
SW3063,8/1/2023,61.39,,
SW3063,9/1/2023,34.26,,
SW3165,10/1/2022,0,,
SW3165,11/1/2022,0,,
SW3165,12/1/2022,0,,
SW3165,1/1/2023,0,,
SW3165,2/1/2023,0,,
SW3165,3/1/2023,114.79,,
SW3165,4/1/2023,39.67,,
SW3165,5/1/2023,132.75,,
SW3165,6/1/2023,32.37,,
SW3165,7/1/2023,25.56,,
SW3165,8/1/2023,50.14,,
SW3165,9/1/2023,22.84,,
SW3369,10/1/2022,0,,
SW3369,11/1/2022,0,,
SW3369,12/1/2022,0,,
SW3369,1/1/2023,0.99,,
SW3369,2/1/2023,1.79,,
SW3369,3/1/2023,19.58,,
SW3369,4/1/2023,2.27,,
SW3369,5/1/2023,4.9,,
SW3369,6/1/2023,11.76,,
SW3369,7/1/2023,4.11,,
SW3369,8/1/2023,6.6,,
SW3369,9/1/2023,6.98,,
SW3399,10/1/2022,135.91,,
SW3399,11/1/2022,180.13,,
SW3399,12/1/2022,211.56,,
SW3399,1/1/2023,106.87,,
SW3399,2/1/2023,78.93,,
SW3399,3/1/2023,120.86,,
SW3399,4/1/2023,110.33,,
SW3399,5/1/2023,110.78,,
SW3399,6/1/2023,172.88,,
SW3399,7/1/2023,178.52,,
SW3399,8/1/2023,151.07,,
SW3399,9/1/2023,138.44,,
SW3367,10/1/2022,0.1,,
SW3367,11/1/2022,0,,
SW3367,12/1/2022,0,,
SW3367,1/1/2023,0,,
SW3367,2/1/2023,0,,
SW3367,3/1/2023,23.84,,
SW3367,4/1/2023,62.42,,
SW3367,5/1/2023,72.34,,
SW3367,6/1/2023,103.05,,
SW3367,7/1/2023,117.3,,
